datetime,resolutioncode,fueltypepublication,generatedpower,totalgeneratedpower
2025-03-04T16:45:00+00:00,PT15M,Solar,4.11,6015.47
2025-03-04T16:45:00+00:00,PT15M,Other Fuel,0,6015.47
2025-03-04T16:45:00+00:00,PT15M,Other,339.82,6015.47
2025-03-04T16:45:00+00:00,PT15M,Nuclear,3482.75,6015.47
2025-03-04T16:45:00+00:00,PT15M,Natural Gas,1578.5,6015.47
2025-03-04T16:45:00+00:00,PT15M,Biofuels,0,6015.47
2025-03-04T16:30:00+00:00,PT15M,Wind Onshore,0.01,5888.58
2025-03-04T16:30:00+00:00,PT15M,Wind Offshore,0,5888.58
2025-03-04T16:30:00+00:00,PT15M,Water,577.92,5888.58
2025-03-04T16:30:00+00:00,PT15M,Solar,7.21,5888.58
2025-03-04T16:30:00+00:00,PT15M,Other Fuel,0,5888.58
2025-03-04T16:30:00+00:00,PT15M,Other,300.56,5888.58
2025-03-04T16:30:00+00:00,PT15M,Nuclear,3484.05,5888.58
2025-03-04T16:30:00+00:00,PT15M,Natural Gas,1518.83,5888.58
2025-03-04T16:30:00+00:00,PT15M,Biofuels,0,5888.58
2025-03-04T16:15:00+00:00,PT15M,Wind Onshore,0.03,5640.1
2025-03-04T16:15:00+00:00,PT15M,Wind Offshore,0,5640.1
2025-03-04T16:15:00+00:00,PT15M,Water,483.12,5640.1
2025-03-04T16:15:00+00:00,PT15M,Solar,7.09,5640.1
2025-03-04T16:15:00+00:00,PT15M,Other Fuel,0,5640.1
2025-03-04T16:15:00+00:00,PT15M,Other,261.2,5640.1
2025-03-04T16:15:00+00:00,PT15M,Nuclear,3484.13,5640.1
2025-03-04T16:15:00+00:00,PT15M,Natural Gas,1404.53,5640.1
2025-03-04T16:15:00+00:00,PT15M,Biofuels,0,5640.1
2025-03-04T16:00:00+00:00,PT15M,Wind Onshore,0.04,5542.76
2025-03-04T16:00:00+00:00,PT15M,Wind Offshore,0,5542.76
2025-03-04T16:00:00+00:00,PT15M,Water,377.84,5542.76
2025-03-04T16:00:00+00:00,PT15M,Solar,15.66,5542.76
2025-03-04T16:00:00+00:00,PT15M,Other Fuel,0,5542.76
2025-03-04T16:00:00+00:00,PT15M,Other,266.64,5542.76
2025-03-04T16:00:00+00:00,PT15M,Nuclear,3483.52,5542.76
2025-03-04T16:00:00+00:00,PT15M,Natural Gas,1399.06,5542.76
2025-03-04T16:00:00+00:00,PT15M,Biofuels,0,5542.76
2025-03-04T15:45:00+00:00,PT15M,Wind Onshore,0.07,5073.19
2025-03-04T15:45:00+00:00,PT15M,Wind Offshore,0,5073.19
2025-03-04T15:45:00+00:00,PT15M,Water,4.08,5073.19
2025-03-04T15:45:00+00:00,PT15M,Solar,17.34,5073.19
2025-03-04T15:45:00+00:00,PT15M,Other Fuel,0,5073.19
2025-03-04T15:45:00+00:00,PT15M,Other,282.38,5073.19
2025-03-04T15:45:00+00:00,PT15M,Nuclear,3482.01,5073.19
2025-03-04T15:45:00+00:00,PT15M,Natural Gas,1287.31,5073.19
2025-03-04T15:45:00+00:00,PT15M,Biofuels,0,5073.19
2025-03-04T15:30:00+00:00,PT15M,Wind Onshore,0.06,4863.26
2025-03-04T15:30:00+00:00,PT15M,Wind Offshore,0,4863.26
2025-03-04T15:30:00+00:00,PT15M,Water,0,4863.26
2025-03-04T15:30:00+00:00,PT15M,Solar,6.58,4863.26
2025-03-04T15:30:00+00:00,PT15M,Other Fuel,0,4863.26
2025-03-04T15:30:00+00:00,PT15M,Other,297.52,4863.26
2025-03-04T15:30:00+00:00,PT15M,Nuclear,3482.37,4863.26
2025-03-04T15:30:00+00:00,PT15M,Natural Gas,1076.73,4863.26
2025-03-04T15:30:00+00:00,PT15M,Biofuels,0,4863.26
2025-03-04T15:15:00+00:00,PT15M,Wind Onshore,0.05,4640.94
2025-03-04T15:15:00+00:00,PT15M,Wind Offshore,0.05,4640.94
2025-03-04T15:15:00+00:00,PT15M,Water,0,4640.94
2025-03-04T15:15:00+00:00,PT15M,Solar,30.73,4640.94
2025-03-04T15:15:00+00:00,PT15M,Other Fuel,0,4640.94
2025-03-04T15:15:00+00:00,PT15M,Other,311.42,4640.94
2025-03-04T15:15:00+00:00,PT15M,Nuclear,3482.37,4640.94
2025-03-04T15:15:00+00:00,PT15M,Natural Gas,816.32,4640.94
2025-03-04T15:15:00+00:00,PT15M,Biofuels,0,4640.94
2025-03-04T15:00:00+00:00,PT15M,Wind Onshore,0,4540.55
2025-03-04T15:00:00+00:00,PT15M,Wind Offshore,0.7,4540.55
2025-03-04T15:00:00+00:00,PT15M,Water,0,4540.55
2025-03-04T15:00:00+00:00,PT15M,Solar,35.63,4540.55
2025-03-04T15:00:00+00:00,PT15M,Other Fuel,0,4540.55
2025-03-04T15:00:00+00:00,PT15M,Other,310.25,4540.55
2025-03-04T15:00:00+00:00,PT15M,Nuclear,3483.24,4540.55
2025-03-04T15:00:00+00:00,PT15M,Natural Gas,710.73,4540.55
2025-03-04T15:00:00+00:00,PT15M,Biofuels,0,4540.55
2025-03-04T14:45:00+00:00,PT15M,Wind Onshore,0,4461.07
2025-03-04T14:45:00+00:00,PT15M,Wind Offshore,0.04,4461.07
2025-03-04T14:45:00+00:00,PT15M,Water,0,4461.07
2025-03-04T14:45:00+00:00,PT15M,Solar,40.51,4461.07
2025-03-04T14:45:00+00:00,PT15M,Other Fuel,0,4461.07
2025-03-04T14:45:00+00:00,PT15M,Other,360.47,4461.07
2025-03-04T14:45:00+00:00,PT15M,Nuclear,3482.78,4461.07
2025-03-04T14:45:00+00:00,PT15M,Natural Gas,577.27,4461.07
2025-03-04T14:45:00+00:00,PT15M,Biofuels,0,4461.07
2025-03-04T14:30:00+00:00,PT15M,Wind Onshore,0.02,4353.1
2025-03-04T14:30:00+00:00,PT15M,Wind Offshore,0,4353.1
2025-03-04T14:30:00+00:00,PT15M,Water,0,4353.1
2025-03-04T14:30:00+00:00,PT15M,Solar,45.11,4353.1
2025-03-04T14:30:00+00:00,PT15M,Other Fuel,0,4353.1
2025-03-04T14:30:00+00:00,PT15M,Other,385.22,4353.1
2025-03-04T14:30:00+00:00,PT15M,Nuclear,3482.89,4353.1
2025-03-04T14:30:00+00:00,PT15M,Natural Gas,439.86,4353.1
2025-03-04T14:30:00+00:00,PT15M,Biofuels,0,4353.1
2025-03-04T14:15:00+00:00,PT15M,Wind Onshore,0.21,4289.39
2025-03-04T14:15:00+00:00,PT15M,Wind Offshore,0,4289.39
2025-03-04T14:15:00+00:00,PT15M,Water,0,4289.39
2025-03-04T14:15:00+00:00,PT15M,Solar,42.59,4289.39
2025-03-04T14:15:00+00:00,PT15M,Other Fuel,0,4289.39
2025-03-04T14:15:00+00:00,PT15M,Other,361.53,4289.39
2025-03-04T14:15:00+00:00,PT15M,Nuclear,3481.41,4289.39
2025-03-04T14:15:00+00:00,PT15M,Natural Gas,403.65,4289.39
2025-03-04T14:15:00+00:00,PT15M,Biofuels,0,4289.39
2025-03-04T14:00:00+00:00,PT15M,Wind Onshore,0.76,4261.42
2025-03-04T14:00:00+00:00,PT15M,Wind Offshore,0,4261.42
2025-03-04T14:00:00+00:00,PT15M,Water,0,4261.42
2025-03-04T14:00:00+00:00,PT15M,Solar,53.52,4261.42
2025-03-04T14:00:00+00:00,PT15M,Other Fuel,0,4261.42
2025-03-04T14:00:00+00:00,PT15M,Other,337,4261.42
2025-03-04T14:00:00+00:00,PT15M,Nuclear,3483.65,4261.42
2025-03-04T14:00:00+00:00,PT15M,Natural Gas,386.49,4261.42
2025-03-04T14:00:00+00:00,PT15M,Biofuels,0,4261.42
2025-03-04T13:45:00+00:00,PT15M,Wind Onshore,1.44,4291.47
2025-03-04T13:45:00+00:00,PT15M,Wind Offshore,0,4291.47
2025-03-04T13:45:00+00:00,PT15M,Water,0,4291.47
2025-03-04T13:45:00+00:00,PT15M,Solar,57.11,4291.47
2025-03-04T13:45:00+00:00,PT15M,Other Fuel,0,4291.47
2025-03-04T13:45:00+00:00,PT15M,Other,369.13,4291.47
2025-03-04T13:45:00+00:00,PT15M,Nuclear,3484.49,4291.47
2025-03-04T13:45:00+00:00,PT15M,Natural Gas,379.3,4291.47
2025-03-04T13:45:00+00:00,PT15M,Biofuels,0,4291.47
2025-03-04T13:30:00+00:00,PT15M,Wind Onshore,0.88,4304.88
2025-03-04T13:30:00+00:00,PT15M,Wind Offshore,0,4304.88
2025-03-04T13:30:00+00:00,PT15M,Water,0,4304.88
2025-03-04T13:30:00+00:00,PT15M,Solar,60.25,4304.88
2025-03-04T13:30:00+00:00,PT15M,Other Fuel,0,4304.88
2025-03-04T13:30:00+00:00,PT15M,Other,382.12,4304.88
2025-03-04T13:30:00+00:00,PT15M,Nuclear,3483.39,4304.88
2025-03-04T13:30:00+00:00,PT15M,Natural Gas,378.24,4304.88
2025-03-04T13:30:00+00:00,PT15M,Biofuels,0,4304.88
2025-03-04T13:15:00+00:00,PT15M,Wind Onshore,0.06,4273.82
2025-03-04T13:15:00+00:00,PT15M,Wind Offshore,0,4273.82
2025-03-04T13:15:00+00:00,PT15M,Water,0,4273.82
2025-03-04T13:15:00+00:00,PT15M,Solar,11.58,4273.82
2025-03-04T13:15:00+00:00,PT15M,Other Fuel,0,4273.82
2025-03-04T13:15:00+00:00,PT15M,Other,400.6,4273.82
2025-03-04T13:15:00+00:00,PT15M,Nuclear,3483.08,4273.82
2025-03-04T13:15:00+00:00,PT15M,Natural Gas,378.5,4273.82
2025-03-04T13:15:00+00:00,PT15M,Biofuels,0,4273.82
2025-03-04T13:00:00+00:00,PT15M,Wind Onshore,0.42,4288.08
2025-03-04T13:00:00+00:00,PT15M,Wind Offshore,0,4288.08
2025-03-04T13:00:00+00:00,PT15M,Water,0,4288.08
2025-03-04T13:00:00+00:00,PT15M,Solar,10.22,4288.08
2025-03-04T13:00:00+00:00,PT15M,Other Fuel,0,4288.08
2025-03-04T13:00:00+00:00,PT15M,Other,416.35,4288.08
2025-03-04T13:00:00+00:00,PT15M,Nuclear,3482.23,4288.08
2025-03-04T13:00:00+00:00,PT15M,Natural Gas,378.86,4288.08
2025-03-04T13:00:00+00:00,PT15M,Biofuels,0,4288.08
2025-03-04T12:45:00+00:00,PT15M,Wind Onshore,0.77,4354.12
2025-03-04T12:45:00+00:00,PT15M,Wind Offshore,0,4354.12
2025-03-04T12:45:00+00:00,PT15M,Water,0,4354.12
2025-03-04T12:45:00+00:00,PT15M,Solar,67.46,4354.12
2025-03-04T12:45:00+00:00,PT15M,Other Fuel,0,4354.12
2025-03-04T12:45:00+00:00,PT15M,Other,425.36,4354.12
2025-03-04T12:45:00+00:00,PT15M,Nuclear,3481.12,4354.12
2025-03-04T12:45:00+00:00,PT15M,Natural Gas,379.41,4354.12
2025-03-04T12:45:00+00:00,PT15M,Biofuels,0,4354.12
2025-03-04T12:30:00+00:00,PT15M,Wind Onshore,1.5,4362.3
2025-03-04T12:30:00+00:00,PT15M,Wind Offshore,0,4362.3
2025-03-04T12:30:00+00:00,PT15M,Water,0,4362.3
2025-03-04T12:30:00+00:00,PT15M,Solar,68.69,4362.3
2025-03-04T12:30:00+00:00,PT15M,Other Fuel,0,4362.3
2025-03-04T12:30:00+00:00,PT15M,Other,413.07,4362.3
2025-03-04T12:30:00+00:00,PT15M,Nuclear,3481.09,4362.3
2025-03-04T12:30:00+00:00,PT15M,Natural Gas,397.95,4362.3
2025-03-04T12:30:00+00:00,PT15M,Biofuels,0,4362.3
2025-03-04T12:15:00+00:00,PT15M,Wind Onshore,0.78,4376.49
2025-03-04T12:15:00+00:00,PT15M,Wind Offshore,0,4376.49
2025-03-04T12:15:00+00:00,PT15M,Water,0,4376.49
2025-03-04T12:15:00+00:00,PT15M,Solar,69.01,4376.49
2025-03-04T12:15:00+00:00,PT15M,Other Fuel,0,4376.49
2025-03-04T12:15:00+00:00,PT15M,Other,423.37,4376.49
2025-03-04T12:15:00+00:00,PT15M,Nuclear,3480.66,4376.49
2025-03-04T12:15:00+00:00,PT15M,Natural Gas,402.67,4376.49
2025-03-04T12:15:00+00:00,PT15M,Biofuels,0,4376.49
2025-03-04T12:00:00+00:00,PT15M,Wind Onshore,0.13,4371.98
2025-03-04T12:00:00+00:00,PT15M,Wind Offshore,0,4371.98
2025-03-04T12:00:00+00:00,PT15M,Water,0,4371.98
2025-03-04T12:00:00+00:00,PT15M,Solar,69.5,4371.98
2025-03-04T12:00:00+00:00,PT15M,Other Fuel,0,4371.98
2025-03-04T12:00:00+00:00,PT15M,Other,419.41,4371.98
2025-03-04T12:00:00+00:00,PT15M,Nuclear,3479.75,4371.98
2025-03-04T12:00:00+00:00,PT15M,Natural Gas,403.19,4371.98
2025-03-04T12:00:00+00:00,PT15M,Biofuels,0,4371.98
2025-03-04T11:45:00+00:00,PT15M,Wind Onshore,0.18,4331.37
2025-03-04T11:45:00+00:00,PT15M,Wind Offshore,0,4331.37
2025-03-04T11:45:00+00:00,PT15M,Water,0,4331.37
2025-03-04T11:45:00+00:00,PT15M,Solar,69.29,4331.37
2025-03-04T11:45:00+00:00,PT15M,Other Fuel,0,4331.37
2025-03-04T11:45:00+00:00,PT15M,Other,409.43,4331.37
2025-03-04T11:45:00+00:00,PT15M,Nuclear,3467.08,4331.37
2025-03-04T11:45:00+00:00,PT15M,Natural Gas,385.39,4331.37
2025-03-04T11:45:00+00:00,PT15M,Biofuels,0,4331.37
2025-03-04T11:30:00+00:00,PT15M,Wind Onshore,0,4319.6
2025-03-04T11:30:00+00:00,PT15M,Wind Offshore,0,4319.6
2025-03-04T11:30:00+00:00,PT15M,Water,0,4319.6
2025-03-04T11:30:00+00:00,PT15M,Solar,66.27,4319.6
2025-03-04T11:30:00+00:00,PT15M,Other Fuel,0,4319.6
2025-03-04T11:30:00+00:00,PT15M,Other,417.83,4319.6
2025-03-04T11:30:00+00:00,PT15M,Nuclear,3464.11,4319.6
2025-03-04T11:30:00+00:00,PT15M,Natural Gas,371.39,4319.6
2025-03-04T11:30:00+00:00,PT15M,Biofuels,0,4319.6
2025-03-04T11:15:00+00:00,PT15M,Wind Onshore,0,4305.7
2025-03-04T11:15:00+00:00,PT15M,Wind Offshore,0,4305.7
2025-03-04T11:15:00+00:00,PT15M,Water,0,4305.7
2025-03-04T11:15:00+00:00,PT15M,Solar,67.33,4305.7
2025-03-04T11:15:00+00:00,PT15M,Other Fuel,0,4305.7
2025-03-04T11:15:00+00:00,PT15M,Other,402.17,4305.7
2025-03-04T11:15:00+00:00,PT15M,Nuclear,3464.98,4305.7
2025-03-04T11:15:00+00:00,PT15M,Natural Gas,371.22,4305.7
2025-03-04T11:15:00+00:00,PT15M,Biofuels,0,4305.7
2025-03-04T11:00:00+00:00,PT15M,Wind Onshore,0,4301.61
2025-03-04T11:00:00+00:00,PT15M,Wind Offshore,0,4301.61
2025-03-04T11:00:00+00:00,PT15M,Water,0,4301.61
2025-03-04T11:00:00+00:00,PT15M,Solar,67.93,4301.61
2025-03-04T11:00:00+00:00,PT15M,Other Fuel,0,4301.61
2025-03-04T11:00:00+00:00,PT15M,Other,382.52,4301.61
2025-03-04T11:00:00+00:00,PT15M,Nuclear,3466.74,4301.61
2025-03-04T11:00:00+00:00,PT15M,Natural Gas,384.42,4301.61
2025-03-04T11:00:00+00:00,PT15M,Biofuels,0,4301.61
2025-03-04T10:45:00+00:00,PT15M,Wind Onshore,0,4359.84
2025-03-04T10:45:00+00:00,PT15M,Wind Offshore,0,4359.84
2025-03-04T10:45:00+00:00,PT15M,Water,0,4359.84
2025-03-04T10:45:00+00:00,PT15M,Solar,63.95,4359.84
2025-03-04T10:45:00+00:00,PT15M,Other Fuel,0,4359.84
2025-03-04T10:45:00+00:00,PT15M,Other,378.57,4359.84
2025-03-04T10:45:00+00:00,PT15M,Nuclear,3467.95,4359.84
2025-03-04T10:45:00+00:00,PT15M,Natural Gas,449.37,4359.84
2025-03-04T10:45:00+00:00,PT15M,Biofuels,0,4359.84
2025-03-04T10:30:00+00:00,PT15M,Wind Onshore,0.13,4367.53
2025-03-04T10:30:00+00:00,PT15M,Wind Offshore,0,4367.53
2025-03-04T10:30:00+00:00,PT15M,Water,0,4367.53
2025-03-04T10:30:00+00:00,PT15M,Solar,63.55,4367.53
2025-03-04T10:30:00+00:00,PT15M,Other Fuel,0,4367.53
2025-03-04T10:30:00+00:00,PT15M,Other,372.83,4367.53
2025-03-04T10:30:00+00:00,PT15M,Nuclear,3469.19,4367.53
2025-03-04T10:30:00+00:00,PT15M,Natural Gas,461.83,4367.53
2025-03-04T10:30:00+00:00,PT15M,Biofuels,0,4367.53
2025-03-04T10:15:00+00:00,PT15M,Wind Onshore,0.3,4376.53
2025-03-04T10:15:00+00:00,PT15M,Wind Offshore,0,4376.53
2025-03-04T10:15:00+00:00,PT15M,Water,0,4376.53
2025-03-04T10:15:00+00:00,PT15M,Solar,61.34,4376.53
2025-03-04T10:15:00+00:00,PT15M,Other Fuel,0,4376.53
2025-03-04T10:15:00+00:00,PT15M,Other,378.06,4376.53
2025-03-04T10:15:00+00:00,PT15M,Nuclear,3471.53,4376.53
2025-03-04T10:15:00+00:00,PT15M,Natural Gas,465.3,4376.53
2025-03-04T10:15:00+00:00,PT15M,Biofuels,0,4376.53
2025-03-04T10:00:00+00:00,PT15M,Wind Onshore,0.59,4277.81
2025-03-04T10:00:00+00:00,PT15M,Wind Offshore,0,4277.81
2025-03-04T10:00:00+00:00,PT15M,Water,0,4277.81
2025-03-04T10:00:00+00:00,PT15M,Solar,58.25,4277.81
2025-03-04T10:00:00+00:00,PT15M,Other Fuel,0,4277.81
2025-03-04T10:00:00+00:00,PT15M,Other,305.51,4277.81
2025-03-04T10:00:00+00:00,PT15M,Nuclear,3473.11,4277.81
2025-03-04T10:00:00+00:00,PT15M,Natural Gas,440.35,4277.81
2025-03-04T10:00:00+00:00,PT15M,Biofuels,0,4277.81
2025-03-04T09:45:00+00:00,PT15M,Wind Onshore,1.64,4277.44
2025-03-04T09:45:00+00:00,PT15M,Wind Offshore,0,4277.44
2025-03-04T09:45:00+00:00,PT15M,Water,0,4277.44
2025-03-04T09:45:00+00:00,PT15M,Solar,49.94,4277.44
2025-03-04T09:45:00+00:00,PT15M,Other Fuel,0,4277.44
2025-03-04T09:45:00+00:00,PT15M,Other,292.39,4277.44
2025-03-04T09:45:00+00:00,PT15M,Nuclear,3474.08,4277.44
2025-03-04T09:45:00+00:00,PT15M,Natural Gas,459.39,4277.44
2025-03-04T09:45:00+00:00,PT15M,Biofuels,0,4277.44
2025-03-04T09:30:00+00:00,PT15M,Wind Onshore,2.92,4435.78
2025-03-04T09:30:00+00:00,PT15M,Wind Offshore,0,4435.78
2025-03-04T09:30:00+00:00,PT15M,Water,0,4435.78
2025-03-04T09:30:00+00:00,PT15M,Solar,47.22,4435.78
2025-03-04T09:30:00+00:00,PT15M,Other Fuel,0,4435.78
2025-03-04T09:30:00+00:00,PT15M,Other,326.17,4435.78
2025-03-04T09:30:00+00:00,PT15M,Nuclear,3474.86,4435.78
2025-03-04T09:30:00+00:00,PT15M,Natural Gas,584.61,4435.78
2025-03-04T09:30:00+00:00,PT15M,Biofuels,0,4435.78
2025-03-04T09:15:00+00:00,PT15M,Wind Onshore,3.01,4789.42
2025-03-04T09:15:00+00:00,PT15M,Wind Offshore,0.61,4789.42
2025-03-04T09:15:00+00:00,PT15M,Water,0,4789.42
2025-03-04T09:15:00+00:00,PT15M,Solar,42.12,4789.42
2025-03-04T09:15:00+00:00,PT15M,Other Fuel,0,4789.42
2025-03-04T09:15:00+00:00,PT15M,Other,329.46,4789.42
2025-03-04T09:15:00+00:00,PT15M,Nuclear,3476.09,4789.42
2025-03-04T09:15:00+00:00,PT15M,Natural Gas,938.13,4789.42
2025-03-04T09:15:00+00:00,PT15M,Biofuels,0,4789.42
2025-03-04T09:00:00+00:00,PT15M,Wind Onshore,2.94,5430.62
2025-03-04T09:00:00+00:00,PT15M,Wind Offshore,2.14,5430.62
2025-03-04T09:00:00+00:00,PT15M,Water,0,5430.62
2025-03-04T09:00:00+00:00,PT15M,Solar,39.66,5430.62
2025-03-04T09:00:00+00:00,PT15M,Other Fuel,0,5430.62
2025-03-04T09:00:00+00:00,PT15M,Other,326.8,5430.62
2025-03-04T09:00:00+00:00,PT15M,Nuclear,3474.39,5430.62
2025-03-04T09:00:00+00:00,PT15M,Natural Gas,1584.69,5430.62
2025-03-04T09:00:00+00:00,PT15M,Biofuels,0,5430.62
2025-03-04T08:45:00+00:00,PT15M,Wind Onshore,3.1,5972.54
2025-03-04T08:45:00+00:00,PT15M,Wind Offshore,4.36,5972.54
2025-03-04T08:45:00+00:00,PT15M,Water,0,5972.54
2025-03-04T08:45:00+00:00,PT15M,Solar,37.57,5972.54
2025-03-04T08:45:00+00:00,PT15M,Other Fuel,0,5972.54
2025-03-04T08:45:00+00:00,PT15M,Other,380.57,5972.54
2025-03-04T08:45:00+00:00,PT15M,Nuclear,3475.07,5972.54
2025-03-04T08:45:00+00:00,PT15M,Natural Gas,2071.87,5972.54
2025-03-04T08:45:00+00:00,PT15M,Biofuels,0,5972.54
2025-03-04T08:30:00+00:00,PT15M,Wind Onshore,2.87,6069.74
2025-03-04T08:30:00+00:00,PT15M,Wind Offshore,3.63,6069.74
2025-03-04T08:30:00+00:00,PT15M,Water,0,6069.74
2025-03-04T08:30:00+00:00,PT15M,Solar,32.7,6069.74
2025-03-04T08:30:00+00:00,PT15M,Other Fuel,0,6069.74
2025-03-04T08:30:00+00:00,PT15M,Other,396.01,6069.74
2025-03-04T08:30:00+00:00,PT15M,Nuclear,3475.53,6069.74
2025-03-04T08:30:00+00:00,PT15M,Natural Gas,2159,6069.74
2025-03-04T08:30:00+00:00,PT15M,Biofuels,0,6069.74
2025-03-04T08:15:00+00:00,PT15M,Wind Onshore,2.48,6286.89
2025-03-04T08:15:00+00:00,PT15M,Wind Offshore,1.8,6286.89
2025-03-04T08:15:00+00:00,PT15M,Water,97.84,6286.89
2025-03-04T08:15:00+00:00,PT15M,Solar,30.06,6286.89
2025-03-04T08:15:00+00:00,PT15M,Other Fuel,0,6286.89
2025-03-04T08:15:00+00:00,PT15M,Other,386.08,6286.89
2025-03-04T08:15:00+00:00,PT15M,Nuclear,3475.89,6286.89
2025-03-04T08:15:00+00:00,PT15M,Natural Gas,2292.74,6286.89
2025-03-04T08:15:00+00:00,PT15M,Biofuels,0,6286.89
2025-03-04T08:00:00+00:00,PT15M,Wind Onshore,2.64,6569.69
2025-03-04T08:00:00+00:00,PT15M,Wind Offshore,0.2,6569.69
2025-03-04T08:00:00+00:00,PT15M,Water,206.8,6569.69
2025-03-04T08:00:00+00:00,PT15M,Solar,25.57,6569.69
2025-03-04T08:00:00+00:00,PT15M,Other Fuel,0,6569.69
2025-03-04T08:00:00+00:00,PT15M,Other,415.64,6569.69
2025-03-04T08:00:00+00:00,PT15M,Nuclear,3476.48,6569.69
2025-03-04T08:00:00+00:00,PT15M,Natural Gas,2442.36,6569.69
2025-03-04T08:00:00+00:00,PT15M,Biofuels,0,6569.69
2025-03-04T07:45:00+00:00,PT15M,Wind Onshore,2.63,6980.25
2025-03-04T07:45:00+00:00,PT15M,Wind Offshore,1.34,6980.25
2025-03-04T07:45:00+00:00,PT15M,Water,507.92,6980.25
2025-03-04T07:45:00+00:00,PT15M,Solar,20.21,6980.25
2025-03-04T07:45:00+00:00,PT15M,Other Fuel,0,6980.25
2025-03-04T07:45:00+00:00,PT15M,Other,399.66,6980.25
2025-03-04T07:45:00+00:00,PT15M,Nuclear,3485.16,6980.25
2025-03-04T07:45:00+00:00,PT15M,Natural Gas,2563.33,6980.25
2025-03-04T07:45:00+00:00,PT15M,Biofuels,0,6980.25
2025-03-04T07:30:00+00:00,PT15M,Wind Onshore,4.09,6996.79
2025-03-04T07:30:00+00:00,PT15M,Wind Offshore,0.76,6996.79
2025-03-04T07:30:00+00:00,PT15M,Water,512.16,6996.79
2025-03-04T07:30:00+00:00,PT15M,Solar,15.5,6996.79
2025-03-04T07:30:00+00:00,PT15M,Other Fuel,0,6996.79
2025-03-04T07:30:00+00:00,PT15M,Other,407.47,6996.79
2025-03-04T07:30:00+00:00,PT15M,Nuclear,3495.27,6996.79
2025-03-04T07:30:00+00:00,PT15M,Natural Gas,2561.54,6996.79
2025-03-04T07:30:00+00:00,PT15M,Biofuels,0,6996.79
2025-03-04T07:15:00+00:00,PT15M,Wind Onshore,4.7,6995.65
2025-03-04T07:15:00+00:00,PT15M,Wind Offshore,1.07,6995.65
2025-03-04T07:15:00+00:00,PT15M,Water,570.4,6995.65
2025-03-04T07:15:00+00:00,PT15M,Solar,11.4,6995.65
2025-03-04T07:15:00+00:00,PT15M,Other Fuel,0,6995.65
2025-03-04T07:15:00+00:00,PT15M,Other,376.99,6995.65
2025-03-04T07:15:00+00:00,PT15M,Nuclear,3495.32,6995.65
2025-03-04T07:15:00+00:00,PT15M,Natural Gas,2535.77,6995.65
2025-03-04T07:15:00+00:00,PT15M,Biofuels,0,6995.65
2025-03-04T07:00:00+00:00,PT15M,Wind Onshore,5.18,7065.24
2025-03-04T07:00:00+00:00,PT15M,Wind Offshore,0.35,7065.24
2025-03-04T07:00:00+00:00,PT15M,Water,585.68,7065.24
2025-03-04T07:00:00+00:00,PT15M,Solar,9.44,7065.24
2025-03-04T07:00:00+00:00,PT15M,Other Fuel,0,7065.24
2025-03-04T07:00:00+00:00,PT15M,Other,419.99,7065.24
2025-03-04T07:00:00+00:00,PT15M,Nuclear,3494.86,7065.24
2025-03-04T07:00:00+00:00,PT15M,Natural Gas,2549.74,7065.24
2025-03-04T07:00:00+00:00,PT15M,Biofuels,0,7065.24
2025-03-04T06:45:00+00:00,PT15M,Wind Onshore,5.94,7055.94
2025-03-04T06:45:00+00:00,PT15M,Wind Offshore,0,7055.94
2025-03-04T06:45:00+00:00,PT15M,Water,593.28,7055.94
2025-03-04T06:45:00+00:00,PT15M,Solar,4.63,7055.94
2025-03-04T06:45:00+00:00,PT15M,Other Fuel,0,7055.94
2025-03-04T06:45:00+00:00,PT15M,Other,407.28,7055.94
2025-03-04T06:45:00+00:00,PT15M,Nuclear,3495.73,7055.94
2025-03-04T06:45:00+00:00,PT15M,Natural Gas,2549.08,7055.94
2025-03-04T06:45:00+00:00,PT15M,Biofuels,0,7055.94
2025-03-04T06:30:00+00:00,PT15M,Wind Onshore,6.44,7059.77
2025-03-04T06:30:00+00:00,PT15M,Wind Offshore,0,7059.77
2025-03-04T06:30:00+00:00,PT15M,Water,594.8,7059.77
2025-03-04T06:30:00+00:00,PT15M,Solar,2.09,7059.77
2025-03-04T06:30:00+00:00,PT15M,Other Fuel,0,7059.77
2025-03-04T06:30:00+00:00,PT15M,Other,411.07,7059.77
2025-03-04T06:30:00+00:00,PT15M,Nuclear,3496.41,7059.77
2025-03-04T06:30:00+00:00,PT15M,Natural Gas,2548.96,7059.77
2025-03-04T06:30:00+00:00,PT15M,Biofuels,0,7059.77
2025-03-04T06:15:00+00:00,PT15M,Wind Onshore,6.72,7044.82
2025-03-04T06:15:00+00:00,PT15M,Wind Offshore,0,7044.82
2025-03-04T06:15:00+00:00,PT15M,Water,587.92,7044.82
2025-03-04T06:15:00+00:00,PT15M,Solar,0.37,7044.82
2025-03-04T06:15:00+00:00,PT15M,Other Fuel,0,7044.82
2025-03-04T06:15:00+00:00,PT15M,Other,404.55,7044.82
2025-03-04T06:15:00+00:00,PT15M,Nuclear,3496.52,7044.82
2025-03-04T06:15:00+00:00,PT15M,Natural Gas,2548.74,7044.82
2025-03-04T06:15:00+00:00,PT15M,Biofuels,0,7044.82
2025-03-04T06:00:00+00:00,PT15M,Wind Onshore,6.95,7009.33
2025-03-04T06:00:00+00:00,PT15M,Wind Offshore,0,7009.33
